# Freq	PowerSpec	Quantum	Seismic	SuspensionThermal	CoatingBrownian	CoatingThermoOptic
1.571072389247450424e-03	8.976512375216613121e-14	7.836532913883957836e-36	8.976512375216613121e-14	2.575444166960170039e-36	4.412324102177976550e-47	7.646390722221255842e-52	1.217551434279438086e-42
1.596626022101426670e-03	8.321511250799154331e-14	7.346761509241638793e-36	8.321511250799154331e-14	2.534354116134623097e-36	4.341705868115076537e-47	7.585408661454047364e-52	1.178890065576164330e-42
1.622595287078087110e-03	7.714536612467059871e-14	6.887600077678933095e-36	7.714536612467059871e-14	2.493923195481310749e-36	4.272217862672449718e-47	7.524916570853679579e-52	1.141456326084823412e-42
1.648986944471065013e-03	7.152013157804694383e-14	6.457135541975345842e-36	7.152013157804694383e-14	2.454140880362835287e-36	4.203841996800550550e-47	7.464910513757744720e-52	1.105211234422349549e-42
1.675807864530767148e-03	6.590902255297526876e-14	6.053574389362305077e-36	6.590902255297526876e-14	2.414996814999906036e-36	4.136560470960932977e-47	7.405386585109216532e-52	1.070117046996608591e-42
1.703065029252844422e-03	6.004276543926432377e-14	5.675235198920021528e-36	6.004276543926432377e-14	2.376480809776259395e-36	4.070355770492665693e-47	7.346340911063903505e-52	1.036137218702328658e-42
1.730765534195725843e-03	5.471448773629170152e-14	5.320541636008275102e-36	5.471448773629170152e-14	2.338582838586692912e-36	4.005210661052954918e-47	7.287769649057401523e-52	1.003236364865097060e-42
1.758916590327732569e-03	4.987300266159322013e-14	4.988015884531211754e-36	4.987300266159322013e-14	2.301293036227831194e-36	3.941108184130702373e-47	7.229668987399489211e-52	9.713802243937413184e-43
1.787525525904235402e-03	4.547219481147999945e-14	4.676272489675829493e-36	4.547219481147999945e-14	2.264601695830810777e-36	3.878031652631875878e-47	7.172035144827497967e-52	9.405356241027525686e-43
1.816599788375326732e-03	4.147049631335286667e-14	4.384012585471521784e-36	4.147049631335286667e-14	2.228499266335123921e-36	3.815964646535565139e-47	7.114864370657488819e-52	9.106704441676052040e-43
1.846146946324547485e-03	3.783041938101675180e-14	4.110018483115509306e-36	3.783041938101675180e-14	2.192976350003138189e-36	3.754891008619514094e-47	7.058152944464866040e-52	8.817535846769690519e-43
1.876174691439121437e-03	3.451813894901551721e-14	3.853148597525946026e-36	3.451813894901551721e-14	2.158023699974543468e-36	3.694794840254103516e-47	7.001897175312651580e-52	8.537549332470169675e-43
1.906690840512251977e-03	3.150311979934627872e-14	3.612332690969002401e-36	3.150311979934627872e-14	2.123632217860139080e-36	3.635660497263636494e-47	6.946093402318008447e-52	8.266453336640801077e-43
1.937703337477988952e-03	2.875778324199998670e-14	3.386567413958773059e-36	2.875778324199998670e-14	2.089792951374245340e-36	3.577472585853834855e-47	6.890737993708259610e-52	8.003965555229988715e-43
1.969220255479171497e-03	2.625720898080461044e-14	3.174912124844354899e-36	2.625720898080461044e-14	2.056497092005302922e-36	3.520215958604592649e-47	6.835827347046213367e-52	7.749812648295821595e-43
2.001249798969036847e-03	2.397886829774337601e-14	2.976484970661054752e-36	2.397886829774337601e-14	2.023735972723848486e-36	3.463875710526757169e-47	6.781357888943806702e-52	7.503729955365069763e-43
2.033800305846981960e-03	2.190238513082626060e-14	2.790459212928274859e-36	2.190238513082626060e-14	1.991501065727430933e-36	3.408437175182119769e-47	6.727326074519871267e-52	7.265461219830772092e-43
2.066880249629082268e-03	2.000932201001941419e-14	2.616059783075305329e-36	2.000932201001941419e-14	1.959783980221770673e-36	3.353885920865448674e-47	6.673728387422344856e-52	7.034758322100968669e-43
2.100498241653915316e-03	1.828298815922883210e-14	2.452560053151949464e-36	1.828298815922883210e-14	1.928576460237737625e-36	3.300207746847628409e-47	6.620561339535032694e-52	6.811381021220885945e-43
2.134663033324245458e-03	1.670826737543806640e-14	2.299278808359807795e-36	1.670826737543806640e-14	1.897870382483352452e-36	3.247388679678963135e-47	6.567821470974522114e-52	6.595096704699579474e-43
2.169383518385184159e-03	1.527146356378587839e-14	2.155577408800954857e-36	1.527146356378587839e-14	1.867657754230488631e-36	3.195414969551611278e-47	6.515505349336284190e-52	6.385680146280353432e-43
2.204668735239409625e-03	1.396016204390247642e-14	2.020857128608693509e-36	1.396016204390247642e-14	1.837930711235592145e-36	3.144273086720234520e-47	6.463609570090780595e-52	6.182913271402740993e-43
2.240527869300018224e-03	1.276310495197622452e-14	1.894556661382482368e-36	1.276310495197622452e-14	1.808681515693906609e-36	3.093949717979980202e-47	6.412130755923332478e-52	5.986584930112035657e-43
2.276970255381679901e-03	1.167007924807022440e-14	1.776149781525834828e-36	1.167007924807022440e-14	1.779902554226700036e-36	3.044431763200767437e-47	6.361065556572617176e-52	5.796490677179502262e-43
2.314005380130654006e-03	1.067181600204425085e-14	1.665143151750336564e-36	1.067181600204425085e-14	1.751586335900943630e-36	2.995706331917097587e-47	6.310410648752964799e-52	5.612432559204687686e-43
2.351642884494348565e-03	9.759899776567756064e-15	1.561074267604720400e-36	9.759899776567756064e-15	1.723725490280970892e-36	2.947760739972412875e-47	6.260162736043835007e-52	5.434218908477867307e-43
2.389892566231050126e-03	8.926687054363257160e-15	1.463509530469248073e-36	8.926687054363257160e-15	1.696312765511515303e-36	2.900582506217159126e-47	6.210318548282251277e-52	5.261664143388029809e-43
2.428764382460450386e-03	8.165232770922550592e-15	1.372042440985347573e-36	8.165232770922550592e-15	1.669341026431808884e-36	2.854159349259730049e-47	6.160874841676537768e-52	5.094588575168716076e-43
2.468268452255692556e-03	7.469224115208228080e-15	1.286291905391400399e-36	7.469224115208228080e-15	1.642803252720039352e-36	2.808479184269354726e-47	6.111828398577444984e-52	4.932818220780150233e-43
2.508415059277541159e-03	6.832920850778285092e-15	1.205900647712070513e-36	6.832920850778285092e-15	1.616692537067888905e-36	2.763530119830215109e-47	6.063176027027243837e-52	4.776184621733166203e-43
2.549214654451422910e-03	6.251101489673897404e-15	1.130533721181780681e-36	6.251101489673897404e-15	1.591002083384531893e-36	2.719300454845872702e-47	6.014914560729621732e-52	4.624524668665997855e-43
2.590677858688008716e-03	5.719014722447627677e-15	1.059877112703501778e-36	5.719014722447627677e-15	1.565725205029683423e-36	2.675778675493243087e-47	5.967040859049404372e-52	4.477680431491323776e-43
2.632815465648019864e-03	5.232335570900099905e-15	9.936364345253536164e-37	5.232335570900099905e-15	1.540855323075324077e-36	2.632953452225344790e-47	5.919551806343963193e-52	4.335498994936824285e-43
2.675638444552045497e-03	4.787125786336209005e-15	9.315356976858813502e-37	4.787125786336209005e-15	1.516385964595479282e-36	2.590813636821986757e-47	5.872444312088847657e-52	4.197832299307771853e-43
2.719157943036018890e-03	4.379798066240626012e-15	8.733161621183605307e-37	4.379798066240626012e-15	1.492310760983795956e-36	2.549348259487688028e-47	5.825715310580009444e-52	4.064536986306029136e-43
2.763385290053169997e-03	4.007083706903205571e-15	8.187352586194207897e-37	4.007083706903205571e-15	1.468623446298350598e-36	2.508546525996025485e-47	5.779361760800397882e-52	3.935474249744776968e-43
2.808331998823172457e-03	3.666003349314854779e-15	7.675655781955816914e-37	3.666003349314854779e-15	1.445317855633323187e-36	2.468397814879682346e-47	5.733380646064323489e-52	3.810509691003534325e-43
2.854009769829237483e-03	3.353840511149867706e-15	7.195939245723599131e-37	3.353840511149867706e-15	1.422387923517147985e-36	2.428891674665500254e-47	5.687768974014374880e-52	3.689513179073055318e-43
2.900430493863991651e-03	3.068117629327823337e-15	6.746204259208654412e-37	3.068117629327823337e-15	1.399827682336657475e-36	2.390017821153739069e-47	5.642523776250575302e-52	3.572358715044163229e-43
2.947606255124858490e-03	2.806574365937682838e-15	6.324577020999046107e-37	2.806574365937682838e-15	1.377631260786845921e-36	2.351766134740915766e-47	5.597642108423531190e-52	3.458924300899607454e-43
2.995549334359812969e-03	2.567147955580810957e-15	5.929300839445743447e-37	2.567147955580810957e-15	1.355792882345929313e-36	2.314126657785483444e-47	5.553121049515231928e-52	3.349091812472213838e-43
3.044272212064302961e-03	2.347955394782401038e-15	5.558728813474954357e-37	2.347955394782401038e-15	1.334306863775168970e-36	2.277089592015652780e-47	5.508957702250085528e-52	3.242746876436960387e-43
3.093787571730136510e-03	2.209076077648493906e-15	5.211316970847271384e-37	2.209076077648493906e-15	1.313167613643202064e-36	2.240645295978731217e-47	5.465149192501275027e-52	3.139778751209120789e-43
3.144108303147264728e-03	2.083160136258527475e-15	4.885617835253704967e-37	2.083160136258527475e-15	1.292369630874472793e-36	2.204784282531256926e-47	5.421692669319940288e-52	3.040080211624128546e-43
3.195247505759213607e-03	1.963222472114201192e-15	4.580274395472796216e-37	1.963222472114201192e-15	1.271907503321325043e-36	2.169497216369326400e-47	5.378585304508119301e-52	2.943547437279398631e-43
3.247218492073128838e-03	1.849052629266405368e-15	4.294014451432926512e-37	1.849052629266405368e-15	1.251775906359516482e-36	2.134774911598428955e-47	5.335824292804336078e-52	2.850079904421561669e-43
3.300034791125285374e-03	1.740443127596586123e-15	4.025645313646281812e-37	1.740443127596586123e-15	1.231969601506684690e-36	2.100608329342184564e-47	5.293406851287440727e-52	2.759580281266684519e-43
3.353710152002928671e-03	1.637189739852989787e-15	3.774048833916771362e-37	1.637189739852989787e-15	1.212483435063507068e-36	2.066988575389357843e-47	5.251330219544715863e-52	2.671954326644467179e-43
3.408258547423452002e-03	1.539091738971028384e-15	3.538176746620596844e-37	1.539091738971028384e-15	1.193312336777126040e-36	2.033906897878515699e-47	5.209591659276636216e-52	2.587110791860747422e-43
3.463694177371734288e-03	1.445952117242043836e-15	3.317046301152048407e-37	1.445952117242043836e-15	1.174451318526594838e-36	2.001354685019764417e-47	5.168188454203277937e-52	2.504961325676289145e-43
3.520031472796678832e-03	1.357577778874112737e-15	3.109736167331037492e-37	1.357577778874112737e-15	1.155895473029949284e-36	1.969323462852928097e-47	5.127117909828072584e-52	2.425420382302758168e-43
3.577285099367873231e-03	1.273779707462048903e-15	2.915382596722644616e-37	1.273779707462048903e-15	1.137639972572577676e-36	1.937804893041612986e-47	5.086377353337294314e-52	2.348405132320141042e-43
3.635469961293317630e-03	1.194373109853083681e-15	2.733175823861777807e-37	1.194373109853083681e-15	1.119680067756669423e-36	1.906790770702593006e-47	5.045964133390096554e-52	2.273835376422892897e-43
3.694601205199302477e-03	1.119177537858444812e-15	2.562356692401307875e-37	1.119177537858444812e-15	1.102011086271264522e-36	1.876273022269904153e-47	5.005875619960150418e-52	2.201633461904843285e-43
3.754694224073336969e-03	1.048016989222158464e-15	2.402213492116428307e-37	1.048016989222158464e-15	1.084628431682774404e-36	1.846243703393159893e-47	4.966109204104622731e-52	2.131724201796093840e-43
3.815764661271248397e-03	9.807199892155386617e-16	2.252078993593704535e-37	9.807199892155386617e-16	1.067527582245559209e-36	1.816694996869475938e-47	4.926662297942523174e-52	2.064034796567512530e-43
3.877828414589457214e-03	9.171196541807930594e-16	2.111327668249520449e-37	9.171196541807930594e-16	1.050704089732308574e-36	1.787619210608500496e-47	4.887532334254875592e-52	1.998494758321398390e-43
3.940901640403447412e-03	8.570537382998532981e-16	1.979373082088834439e-37	8.570537382998532981e-16	1.034153578283952150e-36	1.759008775630027108e-47	4.848716766562473345e-52	1.935035837389384986e-43
4.005000757873610970e-03	8.003646648153738117e-16	1.855665452353150339e-37	8.003646648153738117e-16	1.017871743278786457e-36	1.730856244093632927e-47	4.810213068773264369e-52	1.873591951261044924e-43
4.070142453219439092e-03	7.468995428810034006e-16	1.739689356873457660e-37	7.468995428810034006e-16	1.001854350220601762e-36	1.703154287359878853e-47	4.772018735143966080e-52	1.814099115769322523e-43
4.136343684063273698e-03	6.965101711664569878e-16	1.630961586585534581e-37	6.965101711664569878e-16	9.860972336454387855e-37	1.675895694082513426e-47	4.734131279964156742e-52	1.756495378461000366e-43
4.203621683844713762e-03	6.490530292919776282e-16	1.529029132259006816e-37	6.490530292919776282e-16	9.705962960468604935e-37	1.649073368331221261e-47	4.696548237666574644e-52	1.700720754082907022e-43
4.271993966306776754e-03	6.043892581145518145e-16	1.433467297053711385e-37	6.043892581145518145e-16	9.553475068193321998e-37	1.622680327744433754e-47	4.659267162297220911e-52	1.646717162116673285e-43
4.341478330055092809e-03	5.623846298370774782e-16	1.343877927037540479e-37	5.623846298370774782e-16	9.403469012195776826e-37	1.596709701711661924e-47	4.622285627732064676e-52	1.594428366296926080e-43
4.412092863191189804e-03	5.229095088603108978e-16	1.259887752295262792e-37	5.229095088603108978e-16	9.255905793455760491e-37	1.571154729584970215e-47	4.585601227225870089e-52	1.543799916050034717e-43
4.483855948021185991e-03	4.858388042470817081e-16	1.181146831714742842e-37	4.858388042470817081e-16	9.110747051330613671e-37	1.546008758919039229e-47	4.549211573420173328e-52	1.494779089792342904e-43
4.556786265841063742e-03	4.510519146185439951e-16	1.107327094971949064e-37	4.510519146185439951e-16	8.967955053691908008e-37	1.521265243739403884e-47	4.513114298101002448e-52	1.447314840028869620e-43
4.630902801799736956e-03	4.184326662537566448e-16	1.038120975639924860e-37	4.184326662537566448e-16	8.827492687232242252e-37	1.496917742838425075e-47	4.477307052127469974e-52	1.401357740195351186e-43
4.706224849841281720e-03	3.878692451164329286e-16	9.732401297261217577e-38	3.878692451164329286e-16	8.689323447939847942e-37	1.472959918098503555e-47	4.441787505193411889e-52	1.356859933188175954e-43
4.782772017727485517e-03	3.592541234868213756e-16	9.124142342989702928e-38	3.592541234868213756e-16	8.553411431738709387e-37	1.449385532842166787e-47	4.406553345754808859e-52	1.313775081528717002e-43
4.860564232142134018e-03	3.324839818321733369e-16	8.553898611992845667e-38	3.324839818321733369e-16	8.419721325291972852e-37	1.426188450208528260e-47	4.371602280793221227e-52	1.272058319110081425e-43
4.939621743878320863e-03	3.074596265062913814e-16	8.019294211421398649e-38	3.074596265062913814e-16	8.288218396967490682e-37	1.403362631555748553e-47	4.336932035757848239e-52	1.231666204476072925e-43
5.019965133110078880e-03	2.840859038276103007e-16	7.518101738116142425e-38	2.840859038276103007e-16	8.158868487962406598e-37	1.380902134889069341e-47	4.302540354349538009e-52	1.192556675583721047e-43
5.101615314749833284e-03	2.622716110456631600e-16	7.048232998222075854e-38	2.622716110456631600e-16	8.031638003585688046e-37	1.358801113313987664e-47	4.268424998399046920e-52	1.154689006002225320e-43
5.184593543892912840e-03	2.419294046683055621e-16	6.607730306817791814e-38	2.419294046683055621e-16	7.906493904696741303e-37	1.337053813514209694e-47	4.234583747697536318e-52	1.118023762502763422e-43
5.268921421350671562e-03	2.229757065861714087e-16	6.194758331306309825e-38	2.229757065861714087e-16	7.783403699297852558e-37	1.315654574253949393e-47	4.201014399962426307e-52	1.082522763994941930e-43
5.354620899273607876e-03	2.053306083971189888e-16	5.807596444583704136e-38	2.053306083971189888e-16	7.662335434279537857e-37	1.294597824904189649e-47	4.167714770501958883e-52	1.048149041767151186e-43
5.441714286865887221e-03	1.889177743012955941e-16	5.444631556112191098e-38	1.889177743012955941e-16	7.543257687316548440e-37	1.273878083992564879e-47	4.134682692204867048e-52	1.014866800989458040e-43
5.530224256192900478e-03	1.736643429074462166e-16	5.104351391047310325e-38	1.736643429074462166e-16	7.426139558913378851e-37	1.253489957776404658e-47	4.101916015431255164e-52	9.826413834388650751e-44
5.620173848083187887e-03	1.595008282628675709e-16	4.785338189420519278e-38	1.595008282628675709e-16	7.310950664597818637e-37	1.233428138838657880e-47	4.069412607741187433e-52	9.514392314082092460e-44
5.711586478126434545e-03	1.463610203930843252e-16	4.486262799087770674e-38	1.463610203930843252e-16	7.197661127260685916e-37	1.213687404706262064e-47	4.037170353876167091e-52	9.212278527610479951e-44
5.804485942768978189e-03	1.341818856128217614e-16	4.205879137887094741e-38	1.341818856128217614e-16	7.086241569641402844e-37	1.194262616490639856e-47	4.005187155503014239e-52	8.919757870961874527e-44
5.898896425508493718e-03	1.229034668471271306e-16	3.943019001882633719e-38	1.229034668471271306e-16	6.976663106956973269e-37	1.175148717549942301e-47	3.973460931264446802e-52	8.636525729865907277e-44
5.994842503189408769e-03	1.124687841805074811e-16	3.696587198097735365e-38	1.124687841805074811e-16	6.868897339674266513e-37	1.156340732172710944e-47	3.941989616398203667e-52	8.362287162585669509e-44
6.092349152400711350e-03	1.028237358326658512e-16	3.465556981439899017e-38	1.028237358326658512e-16	6.762916346424114700e-37	1.137833764282610929e-47	3.910771162834310448e-52	8.096756592782101050e-44
6.191441755977847815e-03	9.391699974169432855e-17	3.248965776809742319e-38	9.391699974169432855e-17	6.658692677055832136e-37	1.119622996163881866e-47	3.879803538906502511e-52	7.839657512130817248e-44
6.292146109610343568e-03	8.569993591942215922e-17	3.045911168577417364e-38	8.569993591942215922e-17	6.556199345832185139e-37	1.101703687207200921e-47	3.849084729261725533e-52	7.590722192382016172e-44
6.394488428556942793e-03	7.812648972887392079e-17	2.855547140703024001e-38	7.812648972887392079e-17	6.455409824763286317e-37	1.084071172675604197e-47	3.818612734772189487e-52	7.349691406563287637e-44
6.498495354469888304e-03	7.112475290291495215e-17	2.677080551851384166e-38	7.112475290291495215e-17	6.356298037078807779e-37	1.066720862490175537e-47	3.788385572376285234e-52	7.116314159035416200e-44
6.604193962330305243e-03	6.417791321009974636e-17	2.509767830801795611e-38	6.417791321009974636e-17	6.258838350838316962e-37	1.049648240035155760e-47	3.758401274911047108e-52	6.890347424119548334e-44
6.711611767496287149e-03	5.785998880612448977e-17	2.352911878390204137e-38	5.785998880612448977e-17	6.163005572678837226e-37	1.032848860982184023e-47	3.728657891035951720e-52	6.671555893024086684e-44
6.820776732865685421e-03	5.211881593251106547e-17	2.205859163078727608e-38	5.211881593251106547e-17	6.068774941699152922e-37	1.016318352133358817e-47	3.699153485108163262e-52	6.459711728807362955e-44
6.931717276155407136e-03	4.690615259095141930e-17	2.067996998042902259e-38	4.690615259095141930e-17	5.976122123481241503e-37	1.000052410282797730e-47	3.669886137010952311e-52	6.254594329121030438e-44
7.044462277299036630e-03	4.217741199779026093e-17	1.938750988440805981e-38	4.217741199779026093e-17	5.885023204247694226e-37	9.840468010964497267e-48	3.640853942040929280e-52	6.055990096487386328e-44
7.159041085964888522e-03	3.789141279573567278e-17	1.817582638221229045e-38	3.789141279573567278e-17	5.795454685156043377e-37	9.682973580098006608e-48	3.612055010858894470e-52	5.863692215870865484e-44
7.275483529196232965e-03	3.401014497773137662e-17	1.703987106504880627e-38	3.401014497773137662e-17	5.707393476729272712e-37	9.527999811432489938e-48	3.583487469237290839e-52	5.677500439312666492e-44
7.393819919175865889e-03	3.049855054746163986e-17	1.597491104187590818e-38	3.049855054746163986e-17	5.620816893423374738e-37	9.375506362348250068e-48	3.555149458062561568e-52	5.497220877403791462e-44
7.514081061116969704e-03	2.732431800589895929e-17	1.497650922000936037e-38	2.732431800589895929e-17	5.535702648331911409e-37	9.225453535899919469e-48	3.527039133119372189e-52	5.322665797379522442e-44
7.636298261282242067e-03	2.445768981382841415e-17	1.404050581819238864e-38	2.445768981382841415e-17	5.452028848028153717e-37	9.077802270482660876e-48	3.499154665023838938e-52	5.153653427625210595e-44
7.760503335133571261e-03	2.187128203668448922e-17	1.316300103504914870e-38	2.187128203668448922e-17	5.369773987545733133e-37	8.932514129663626626e-48	3.471494239091483245e-52	4.990007768389519138e-44
7.886728615614155974e-03	1.953991543054669802e-17	1.234033880073297057e-38	1.953991543054669802e-17	5.288916945498189955e-37	8.789551292176264096e-48	3.444056055227734479e-52	4.831558408508262660e-44
8.015006961565405291e-03	1.744045727694631315e-17	1.156909154408333647e-38	1.744045727694631315e-17	5.209436979338939519e-37	8.648876542074719151e-48	3.416838327772361397e-52	4.678140347947860983e-44
8.145371766280745662e-03	1.555167331950859722e-17	1.084604591181189975e-38	1.555167331950859722e-17	5.131313720762353710e-37	8.510453259045775460e-48	3.389839285451508394e-52	4.529593825983572050e-44
8.277856966198472027e-03	1.385408919755118561e-17	1.016818938020117964e-38	1.385408919755118561e-17	5.054527171247809490e-37	8.374245408875946234e-48	3.363057171192825704e-52	4.385764154833778354e-44
8.412497049736117685e-03	1.232986081079316628e-17	9.532697703575245164e-39	1.232986081079316628e-17	4.979057697747958140e-37	8.240217534071038333e-48	3.336490242053189214e-52	4.246501558576808324e-44
8.549327066268383804e-03	1.096265308551021030e-17	8.936923147202243616e-39	1.096265308551021030e-17	4.904886028523162995e-37	8.108334744625920771e-48	3.310136769084700196e-52	4.111661017182812420e-44
8.688382635251184691e-03	9.737526645944382118e-18	8.378383455635521859e-39	9.737526645944382118e-18	4.831993249124345773e-37	7.978562708942001095e-48	3.283995037251000422e-52	3.981102115498089027e-44
8.829699955494091715e-03	8.640831925759498313e-18	7.854751510507476049e-39	8.640831925759498313e-18	4.760360798526188457e-37	7.850867644889998245e-48	3.258063345265125335e-52	3.854688897024640398e-44
8.973315814583519498e-03	7.660110282969164045e-18	7.363845634706645939e-39	7.660110282969164045e-18	4.689970465413705092e-37	7.725216311015886080e-48	3.232340005543400468e-52	3.732289722342839782e-44
9.119267598459298088e-03	6.784001708231148377e-18	6.903620502514573011e-39	6.784001708231148377e-18	4.620804384624604028e-37	7.601575997887457603e-48	3.206823344036009728e-52	3.613777132029516170e-44
9.267593301146882789e-03	6.002158740864710335e-18	6.472158617857541017e-39	6.002158740864710335e-18	4.552845033751046330e-37	7.479914519579474043e-48	3.181511700150285677e-52	3.499027713928970524e-44
9.418331534647951184e-03	5.305166229543458535e-18	6.067662325153156920e-39	5.305166229543458535e-18	4.486075229904027728e-37	7.360200205295035973e-48	3.156403426644289067e-52	3.387921974638521132e-44
9.571521538991866265e-03	4.684466595515815525e-18	5.688446319456448604e-39	4.684466595515815525e-18	4.420478126644319736e-37	7.242401891121053123e-48	3.131496889489025188e-52	3.280344215074813642e-44
9.727203192450536648e-03	4.132290275531440539e-18	5.332930624722897914e-39	4.132290275531440539e-18	4.356037211084213813e-37	7.126488911915747859e-48	3.106790467826158542e-52	3.176182409991391331e-44
9.885417021919572569e-03	3.641591039549745347e-18	4.999634010914652067e-39	3.641591039549745347e-18	4.292736301164798499e-37	7.012431093325850183e-48	3.082282553770178999e-52	3.075328091321886415e-44
1.004620421346812641e-02	3.120430881579918201e-18	4.687167822525063013e-39	3.120430881579918201e-18	4.230559543113560479e-37	6.900198743931723108e-48	3.057971552380630598e-52	2.977676235227566752e-44
